NS,surface_total_in_m2,rooms,price
27,169.0,3.0,360000.0
56,26.0,1.0,75000.0
56,225.0,5.0,700000.0
56,159.0,4.0,410000.0
34,67.0,3.0,152000.0
54,48.0,2.0,122000.0
34,67.0,3.0,152000.0
31,67.0,3.0,153000.0
56,174.0,6.0,410000.0
56,42.0,2.0,120000.0
56,160.0,5.0,420000.0
53,50.0,2.0,265000.0
44,152.0,3.0,369000.0
53,50.0,2.0,265000.0
53,88.0,2.0,400000.0
53,88.0,2.0,400000.0
53,88.0,2.0,400000.0
53,55.0,1.0,250000.0
53,55.0,1.0,250000.0
10,50.0,3.0,92000.0
53,85.0,3.0,234000.0
54,62.0,2.0,235000.0
54,132.0,3.0,560000.0
7,58.0,3.0,116000.0
43,150.0,4.0,215000.0
39,77.0,4.0,174900.0
7,211.0,4.0,260000.0
54,128.0,3.0,349000.0
45,65.0,3.0,129000.0
54,155.0,5.0,620000.0
22,74.0,4.0,180000.0
32,60.0,3.0,162000.0
51,150.0,4.0,392000.0
9,87.0,4.0,155000.0
9,125.0,5.0,269000.0
13,64.0,2.0,115000.0
54,35.0,1.0,105000.0
56,81.0,3.0,216000.0
56,140.0,5.0,490000.0
49,48.0,2.0,208000.0
8,109.0,3.0,160000.0
39,47.0,1.0,124000.0
51,67.0,3.0,220000.0
56,67.0,3.0,220000.0
44,34.0,1.0,100000.0
34,83.0,4.0,170000.0
13,54.0,3.0,94000.0
27,140.0,4.0,248000.0
54,102.0,4.0,287000.0
47,50.0,2.0,160000.0
51,135.0,4.0,820000.0
53,170.0,5.0,450000.0
60,200.0,4.0,1200000.0
39,162.0,4.0,590000.0
46,20.0,1.0,62000.0
60,38.0,1.0,250000.0
49,70.0,3.0,280000.0
56,150.0,4.0,520000.0
12,36.0,1.0,75000.0
39,36.0,2.0,69000.0
12,66.0,3.0,140000.0
56,45.0,1.0,149000.0
52,63.0,3.0,240000.0
39,65.0,3.0,210000.0
32,132.0,3.0,295000.0
54,45.0,2.0,172000.0
2,168.0,4.0,260000.0
54,127.0,4.0,675000.0
35,98.0,4.0,440000.0
39,68.0,3.0,245000.0
56,78.0,2.0,229000.0
39,233.0,5.0,395000.0
17,127.0,4.0,180000.0
4,178.0,5.0,196000.0
12,136.0,4.0,180000.0
32,46.0,2.0,138000.0
56,139.0,3.0,300000.0
12,39.0,1.0,83800.0
27,29.0,1.0,81000.0
33,61.0,3.0,155000.0
53,47.0,2.0,195000.0
54,41.0,1.0,110000.0
53,62.0,3.0,210000.0
46,62.0,3.0,230000.0
9,83.0,3.0,130000.0
56,115.0,4.0,350000.0
46,62.0,3.0,262000.0
53,50.0,2.0,145000.0
56,47.0,1.0,180000.0
51,257.0,5.0,1080000.0
60,68.0,2.0,399000.0
51,45.0,1.0,135000.0
52,92.0,2.0,320000.0
39,100.0,4.0,255000.0
56,135.0,4.0,415000.0
12,66.0,3.0,195000.0
46,80.0,2.0,212000.0
12,66.0,3.0,245000.0
9,50.0,3.0,106000.0
54,47.0,2.0,109000.0
3,140.0,7.0,147000.0
54,130.0,4.0,435000.0
39,180.0,3.0,275000.0
46,36.0,1.0,117500.0
55,96.0,3.0,310000.0
56,400.0,5.0,2500000.0
8,45.0,1.0,95000.0
8,45.0,1.0,105000.0
28,206.0,6.0,569000.0
34,46.0,1.0,79000.0
34,38.0,1.0,68000.0
35,85.0,3.0,240000.0
44,47.0,1.0,85000.0
20,44.0,2.0,110000.0
28,278.0,6.0,410000.0
53,40.0,1.0,135000.0
53,175.0,4.0,930000.0
51,22.0,1.0,82000.0
3,44.0,1.0,85000.0
51,251.0,4.0,545000.0
54,95.0,3.0,530000.0
12,81.0,3.0,142500.0
2,73.0,3.0,71500.0
35,211.0,4.0,380000.0
32,51.0,1.0,110000.0
56,72.0,3.0,250000.0
54,230.0,4.0,795000.0
51,55.0,3.0,169000.0
9,55.0,3.0,169000.0
6,55.0,3.0,169000.0
56,55.0,3.0,169000.0
39,204.0,4.0,310000.0
54,45.0,2.0,115000.0
49,74.0,3.0,255000.0
39,84.0,4.0,205000.0
54,88.0,4.0,330000.0
54,88.0,3.0,330000.0
53,99.0,4.0,320000.0
2,83.0,3.0,195000.0
56,88.0,3.0,330000.0
51,88.0,3.0,330000.0
53,88.0,3.0,330000.0
51,100.0,3.0,285000.0
16,50.0,2.0,49000.0
56,88.0,4.0,330000.0
51,88.0,4.0,330000.0
53,88.0,4.0,330000.0
54,88.0,4.0,330000.0
59,88.0,4.0,330000.0
59,88.0,3.0,330000.0
54,88.0,3.0,330000.0
58,140.0,4.0,329000.0
39,110.0,4.0,310000.0
11,154.0,3.0,270000.0
56,148.0,4.0,430000.0
56,160.0,7.0,410000.0
39,60.0,3.0,146000.0
51,91.0,3.0,225000.0
39,37.0,1.0,99000.0
46,82.0,3.0,260000.0
4,80.0,3.0,127000.0
54,205.0,5.0,930000.0
54,328.0,5.0,380000.0
13,44.0,2.0,72000.0
49,207.0,5.0,520000.0
45,62.0,3.0,150000.0
60,178.0,4.0,1100000.0
9,115.0,3.0,125000.0
53,150.0,5.0,390000.0
53,300.0,3.0,499000.0
53,500.0,5.0,899000.0
39,63.0,2.0,122000.0
12,200.0,5.0,282000.0
5,500.0,5.0,320000.0
43,209.0,3.0,299000.0
53,88.0,4.0,328000.0
56,60.0,3.0,125000.0
29,380.0,5.0,670000.0
56,34.0,2.0,180000.0
32,20.0,1.0,59000.0
53,55.0,2.0,210000.0
39,28.0,1.0,66500.0
49,86.0,3.0,390000.0
49,86.0,3.0,390000.0
39,97.0,4.0,416000.0
59,183.0,5.0,920000.0
56,146.0,6.0,565000.0
46,38.0,1.0,80000.0
56,286.0,6.0,890000.0
44,25.0,1.0,75000.0
51,193.0,5.0,320000.0
56,33.0,1.0,139000.0
12,75.0,3.0,159000.0
27,153.0,5.0,258000.0
55,156.0,4.0,425000.0
51,160.0,4.0,490000.0
53,208.0,4.0,795000.0
11,76.0,4.0,147000.0
53,47.0,2.0,109000.0
56,84.0,4.0,290000.0
59,340.0,6.0,1800000.0
39,103.0,4.0,330000.0
39,38.0,1.0,113000.0
56,121.0,4.0,363000.0
35,48.0,2.0,137500.0
18,67.0,3.0,139000.0
40,26.0,1.0,74000.0
12,50.0,2.0,148000.0
56,160.0,4.0,410000.0
54,38.0,1.0,99640.0
54,183.0,5.0,669500.0
16,57.0,3.0,180000.0
26,87.0,3.0,179000.0
54,35.0,1.0,85628.0
54,53.0,2.0,145338.0
54,70.0,3.0,174750.0
33,150.0,5.0,390000.0
56,94.0,4.0,315000.0
9,193.0,5.0,320000.0
53,145.0,3.0,260000.0
11,67.0,4.0,119000.0
16,26.0,2.0,70000.0
34,25.0,1.0,70000.0
56,193.0,5.0,320000.0
56,37.0,1.0,124000.0
35,71.0,3.0,195250.0
54,266.0,6.0,500000.0
19,70.0,3.0,175000.0
35,123.0,3.0,338250.0
46,115.0,4.0,234000.0
54,55.0,2.0,205000.0
53,55.0,2.0,205000.0
39,160.0,4.0,495000.0
51,315.0,4.0,1880000.0
53,353.0,6.0,1200000.0
48,77.0,4.0,190000.0
39,85.0,4.0,295000.0
53,300.0,7.0,1400000.0
51,80.0,4.0,180000.0
54,25.0,2.0,75000.0
54,114.0,4.0,450000.0
34,45.0,2.0,102000.0
54,74.0,4.0,240000.0
30,77.0,3.0,200000.0
12,25.0,1.0,67000.0
53,186.0,4.0,630000.0
35,93.0,3.0,330000.0
60,106.0,3.0,720000.0
53,60.0,2.0,199000.0
46,136.0,4.0,320000.0
53,44.0,2.0,115000.0
34,65.0,3.0,157000.0
54,82.0,4.0,240000.0
54,60.0,3.0,160000.0
54,95.0,4.0,260000.0
53,271.0,5.0,395000.0
11,184.0,3.0,210000.0
14,46.0,2.0,120000.0
54,115.0,3.0,460000.0
6,57.0,3.0,105000.0
20,379.0,8.0,410000.0
54,146.0,5.0,380000.0
12,130.0,4.0,340000.0
49,56.0,2.0,194500.0
49,3663.0,1.0,135500.0
46,62.0,1.0,150000.0
51,150.0,4.0,259000.0
12,77.0,3.0,239000.0
34,71.0,4.0,150000.0
54,97.0,4.0,320000.0
15,117.0,4.0,210000.0
45,93.0,3.0,258000.0
51,48.0,2.0,155000.0
54,34.0,1.0,112000.0
53,94.0,3.0,235000.0
24,55.0,3.0,128500.0
36,171.0,4.0,172000.0
1,72.0,4.0,50000.0
32,22.0,1.0,55000.0
27,77.0,3.0,150000.0
34,33.0,1.0,77500.0
56,298.0,3.0,580000.0
4,69.0,2.0,75000.0
4,69.0,2.0,75000.0
54,168.0,4.0,560000.0
60,177.0,2.0,1600000.0
56,379.0,7.0,1400000.0
53,205.0,5.0,660000.0
54,161.0,3.0,980000.0
17,130.0,3.0,275000.0
53,126.0,4.0,350000.0
51,251.0,4.0,520000.0
51,291.0,4.0,880000.0
51,25.0,1.0,68000.0
56,190.0,6.0,570000.0
56,82.0,4.0,248000.0
59,390.0,6.0,1150000.0
56,95.0,4.0,430000.0
56,124.0,5.0,260000.0
56,285.0,3.0,610000.0
56,46.0,3.0,160000.0
34,41.0,2.0,125000.0
9,101.0,3.0,195000.0
16,49.0,2.0,159000.0
9,40.0,2.0,98000.0
56,121.0,4.0,309000.0
52,44.0,2.0,110000.0
53,47.0,2.0,195000.0
12,30.0,1.0,71000.0
7,55.0,3.0,75000.0
56,251.0,4.0,520000.0
44,114.0,4.0,220000.0
54,110.0,4.0,275000.0
56,113.0,4.0,345000.0
46,23.0,1.0,85000.0
50,180.0,8.0,370000.0
52,44.0,2.0,110000.0
54,38.0,1.0,105000.0
60,190.0,4.0,1950000.0
12,116.0,4.0,263000.0
52,65.0,3.0,175000.0
52,140.0,4.0,450000.0
53,36.0,2.0,106000.0
60,75.0,3.0,370000.0
21,55.0,2.0,137000.0
56,46.0,3.0,160000.0
58,42.0,1.0,152000.0
20,106.0,5.0,130000.0
58,52.0,2.0,177000.0
9,25.0,1.0,73000.0
39,83.0,4.0,195000.0
58,89.0,3.0,324000.0
9,123.0,6.0,180000.0
51,105.0,4.0,295000.0
54,106.0,4.0,350000.0
12,138.0,3.0,190000.0
56,70.0,3.0,295000.0
11,127.0,4.0,228000.0
50,59.0,4.0,125000.0
12,120.0,4.0,220000.0
49,168.0,5.0,475000.0
9,65.0,4.0,114000.0
34,77.0,3.0,178000.0
54,52.0,2.0,99000.0
54,33.0,1.0,64000.0
54,32.0,1.0,62000.0
52,53.0,2.0,129999.0
32,99.0,4.0,174000.0
15,54.0,2.0,94500.0
16,70.0,4.0,144000.0
9,70.0,4.0,144000.0
9,35.0,1.0,73000.0
56,41.0,1.0,110000.0
9,41.0,1.0,110000.0
51,41.0,1.0,110000.0
46,74.0,2.0,209500.0
46,46.0,1.0,135000.0
46,55.0,1.0,148000.0
9,124.0,5.0,200000.0
54,266.0,2.0,500000.0
53,128.0,4.0,380000.0
39,40.0,1.0,110000.0
39,100.0,4.0,285000.0
8,127.0,4.0,240000.0
54,75.0,3.0,230000.0
9,69.0,4.0,145000.0
9,107.0,4.0,180000.0
29,73.0,3.0,120000.0
28,36.0,2.0,110000.0
12,85.0,4.0,158000.0
12,125.0,4.0,219000.0
53,44.0,1.0,120000.0
51,50.0,3.0,197000.0
26,37.0,1.0,85000.0
43,80.0,3.0,178000.0
13,125.0,3.0,147000.0
46,60.0,2.0,161000.0
51,91.0,3.0,235000.0
46,100.0,2.0,205000.0
16,92.0,3.0,190000.0
34,38.0,2.0,118000.0
23,41.0,2.0,85000.0
11,213.0,5.0,300000.0
53,54.0,2.0,220000.0
54,77.0,3.0,255000.0
54,361.0,5.0,525000.0
34,226.0,5.0,355000.0
51,36.0,2.0,125000.0
53,165.0,3.0,780000.0
50,30.0,2.0,75000.0
46,67.0,5.0,194990.0
3,94.0,4.0,140000.0
56,31.0,1.0,107000.0
49,195.0,6.0,463000.0
54,45.0,2.0,148700.0
54,45.0,2.0,148700.0
48,92.0,3.0,275000.0
45,260.0,4.0,380000.0
49,48.0,1.0,2510000.0
49,44.0,1.0,2323000.0
24,185.0,4.0,210000.0
12,52.0,2.0,130000.0
53,51.0,1.0,158900.0
56,165.0,4.0,398000.0
60,6675.0,2.0,279000.0
60,6675.0,2.0,310000.0
21,59.0,3.0,125000.0
46,148.0,3.0,335000.0
9,34.0,1.0,69999.0
46,67.0,4.0,177000.0
27,28.0,1.0,83000.0
27,36.0,1.0,91500.0
27,51.0,1.0,90000.0
56,360.0,6.0,1000000.0
27,169.0,5.0,270000.0
19,169.0,5.0,270000.0
51,35.0,2.0,90000.0
56,35.0,2.0,90000.0
54,62.0,3.0,183000.0
54,87.0,3.0,189000.0
34,87.0,3.0,189000.0
51,62.0,3.0,183000.0
48,50.0,2.0,149000.0
56,244.0,6.0,520000.0
19,80.0,3.0,115000.0
39,78.0,3.0,229000.0
51,34.0,2.0,115000.0
53,36.0,2.0,105000.0
49,50.0,2.0,170000.0
39,84.0,3.0,193100.0
39,87.0,2.0,182500.0
39,38.0,1.0,75000.0
39,38.0,1.0,76500.0
39,24.0,1.0,75100.0
39,146.0,4.0,373600.0
56,164.0,4.0,490000.0
9,73.0,3.0,140000.0
31,54.0,3.0,155000.0
39,50.0,3.0,115000.0
16,34.0,2.0,62000.0
35,56.0,3.0,93000.0
54,60.0,2.0,180000.0
57,60.0,3.0,155000.0
54,42.0,1.0,200000.0
51,100.0,3.0,219000.0
54,40.0,1.0,110000.0
54,182.0,6.0,485000.0
39,53.0,2.0,137200.0
39,53.0,2.0,142700.0
39,53.0,2.0,145600.0
51,91.0,4.0,270000.0
39,120.0,3.0,198500.0
39,124.0,3.0,258000.0
39,178.0,4.0,780000.0
39,140.0,4.0,240000.0
56,196.0,6.0,460000.0
51,93.0,3.0,260000.0
26,60.0,3.0,135000.0
39,91.0,3.0,192700.0
39,89.0,3.0,198000.0
39,100.0,3.0,249500.0
51,63.0,3.0,215000.0
39,119.0,4.0,293600.0
28,17.0,1.0,48000.0
18,42.0,2.0,91000.0
12,80.0,3.0,159000.0
39,180.0,5.0,389000.0
12,60.0,3.0,120000.0
51,290.0,6.0,750000.0
54,231.0,5.0,795000.0
51,38.0,2.0,106000.0
58,107.0,4.0,685000.0
59,106.0,4.0,360000.0
2,51.0,3.0,140000.0
18,363.0,5.0,430000.0
17,363.0,5.0,430000.0
56,160.0,5.0,560000.0
39,88.0,3.0,130000.0
13,68.0,2.0,165000.0
12,73.0,3.0,133000.0
56,80.0,2.0,109900.0
16,88.0,1.0,112100.0
44,30.0,1.0,110000.0
11,64.0,2.0,115000.0
7,93.0,2.0,140000.0
13,350.0,7.0,295000.0
7,81.0,3.0,165000.0
12,380.0,8.0,350000.0
19,62.0,2.0,124000.0
54,74.0,1.0,178000.0
44,54.0,2.0,115000.0
21,49.0,3.0,85000.0
9,93.0,5.0,197000.0
54,50.0,2.0,148500.0
29,269.0,4.0,400000.0
7,418.0,8.0,590000.0
54,93.0,3.0,243000.0
2,160.0,5.0,144000.0
26,187.0,4.0,280000.0
54,232.0,6.0,750000.0
60,185.0,3.0,1780000.0
60,68.0,2.0,385000.0
41,27.0,1.0,82000.0
54,65.0,5.0,242000.0
51,65.0,5.0,242000.0
56,184.0,5.0,760000.0
33,47.0,3.0,145000.0
12,72.0,3.0,220000.0
56,261.0,5.0,740000.0
56,153.0,4.0,395000.0
51,210.0,5.0,770000.0
51,36.0,2.0,85000.0
39,52.0,3.0,144500.0
53,45.0,1.0,120000.0
7,39.0,2.0,84000.0
16,57.0,3.0,180000.0
19,70.0,3.0,159000.0
52,50.0,2.0,270000.0
32,28.0,1.0,90000.0
34,43.0,2.0,125000.0
46,142.0,5.0,225000.0
11,83.0,4.0,160000.0
27,30.0,1.0,75000.0
39,55.0,2.0,117149.0
46,110.0,5.0,260000.0
5,53.0,3.0,109000.0
49,52.0,2.0,165000.0
16,317.0,5.0,360000.0
13,42.0,2.0,75000.0
17,50.0,3.0,133000.0
39,350.0,5.0,420000.0
54,84.0,3.0,590000.0
53,96.0,3.0,239000.0
53,96.0,4.0,390000.0
53,79.0,2.0,208000.0
32,120.0,4.0,276000.0
32,132.0,4.0,290000.0
32,112.0,3.0,210000.0
32,34.0,2.0,80000.0
27,177.0,3.0,212000.0
46,76.0,2.0,243000.0
52,74.0,1.0,178000.0
46,78.0,2.0,245000.0
46,135.0,3.0,389000.0
54,84.0,3.0,275000.0
56,200.0,5.0,648000.0
12,43.0,2.0,88000.0
35,37.0,2.0,65000.0
39,132.0,4.0,295000.0
39,42.0,1.0,129900.0
46,67.0,3.0,170000.0
46,47.0,2.0,145000.0
39,38.0,2.0,95000.0
53,85.0,4.0,239000.0
39,40.0,2.0,110000.0
44,52.0,3.0,169000.0
49,52.0,3.0,169000.0
56,40.0,1.0,147500.0
20,58.0,3.0,145000.0
32,88.0,3.0,197000.0
60,200.0,4.0,1200000.0
30,77.0,3.0,135000.0
41,98.0,3.0,220000.0
48,191.0,5.0,440000.0
54,71.0,3.0,295000.0
12,71.0,3.0,145000.0
6,23.0,1.0,59900.0
39,23.0,2.0,1205885.0
39,24.0,1.0,1224639.0
39,39.0,2.0,1792887.0
49,82.0,3.0,240000.0
27,49.0,1.0,90000.0
27,37.0,1.0,88000.0
48,146.0,3.0,280000.0
32,33.0,1.0,118000.0
34,140.0,4.0,300000.0
9,50.0,3.0,75000.0
56,165.0,4.0,760000.0
51,254.0,7.0,770000.0
4,244.0,8.0,395000.0
53,230.0,5.0,850000.0
49,281.0,5.0,2200000.0
53,110.0,4.0,360000.0
35,149.0,5.0,170000.0
53,66.0,2.0,295000.0
58,204.0,6.0,490000.0
46,42.0,1.0,100000.0
56,388.0,8.0,1150000.0
48,42.0,1.0,110000.0
54,80.0,3.0,200000.0
56,483.0,6.0,2500000.0
53,238.0,4.0,740000.0
39,105.0,3.0,270000.0
54,40.0,1.0,110000.0
54,54.0,2.0,270000.0
54,75.0,4.0,235000.0
54,80.0,3.0,200000.0
54,33.0,2.0,80957.0
51,66.0,2.0,205000.0
54,280.0,5.0,1200000.0
49,286.0,4.0,2250000.0
9,86.0,3.0,145000.0
25,65.0,3.0,165000.0
34,78.0,3.0,190000.0
60,214.0,4.0,1400000.0
48,82.0,4.0,234000.0
54,40.0,2.0,111182.0
39,180.0,3.0,285000.0
54,40.0,2.0,117247.0
54,28.0,1.0,69163.0
54,47.0,2.0,139000.0
10,70.0,4.0,125000.0
59,38.0,2.0,135000.0
53,144.0,5.0,365000.0
49,76.0,4.0,220000.0
44,222.0,4.0,389000.0
32,55.0,2.0,190000.0
39,51.0,2.0,129900.0
39,126.0,5.0,550000.0
53,109.0,4.0,269000.0
48,80.0,4.0,248000.0
53,47.0,1.0,143000.0
29,83.0,3.0,190000.0
29,68.0,2.0,150000.0
29,99.0,3.0,185000.0
29,56.0,2.0,135000.0
29,67.0,3.0,150000.0
54,90.0,2.0,280000.0
26,202.0,5.0,655000.0
53,53.0,2.0,139000.0
56,185.0,7.0,620000.0
58,72.0,3.0,265000.0
53,91.0,4.0,320000.0
26,62.0,2.0,140000.0
27,227.0,6.0,390000.0
53,76.0,2.0,270000.0
30,48.0,2.0,89000.0
54,320.0,6.0,1100000.0
51,87.0,3.0,270000.0
53,40.0,1.0,165000.0
39,120.0,4.0,295000.0
12,172.0,6.0,465000.0
12,270.0,5.0,189000.0
51,190.0,5.0,450000.0
34,74.0,3.0,170000.0
15,76.0,3.0,139000.0
56,70.0,2.0,265000.0
53,55.0,2.0,192000.0
54,410.0,5.0,1800000.0
53,410.0,5.0,1800000.0
32,74.0,2.0,220000.0
54,410.0,6.0,1800000.0
53,410.0,6.0,1800000.0
54,410.0,4.0,1800000.0
53,410.0,4.0,1800000.0
23,47.0,2.0,122000.0
54,198.0,6.0,520000.0
49,101.0,1.0,180000.0
26,202.0,5.0,655000.0
54,66.0,2.0,199000.0
53,409.0,7.0,1050000.0
56,103.0,3.0,285000.0
39,79.0,3.0,305000.0
56,42.0,1.0,139000.0
32,59.0,2.0,155000.0
32,58.0,2.0,147000.0
32,64.0,2.0,150235.0
32,35.0,1.0,83975.0
32,58.0,2.0,147800.0
49,137.0,4.0,350000.0
11,46.0,2.0,118000.0
9,30.0,1.0,65000.0
39,83.0,4.0,195000.0
30,100.0,3.0,285000.0
26,45.0,2.0,117000.0
26,66.0,3.0,171600.0
26,49.0,2.0,127000.0
37,268.0,5.0,385000.0
37,268.0,5.0,385000.0
27,28.0,1.0,84000.0
27,39.0,1.0,85000.0
37,55.0,3.0,92000.0
55,110.0,4.0,350000.0
39,50.0,1.0,111720.0
54,250.0,5.0,650000.0
46,65.0,2.0,299000.0
53,43.0,2.0,178700.0
49,184.0,5.0,650000.0
58,191.0,4.0,760000.0
14,70.0,3.0,130000.0
56,155.0,4.0,530000.0
53,155.0,4.0,399000.0
53,184.0,4.0,835000.0
34,38.0,1.0,103000.0
49,184.0,4.0,835000.0
53,116.0,3.0,500000.0
53,54.0,2.0,170000.0
53,88.0,3.0,270000.0
49,88.0,3.0,245000.0
53,80.0,3.0,245000.0
54,50.0,1.0,135000.0
49,185.0,4.0,835000.0
53,83.0,3.0,295000.0
49,26.0,1.0,110000.0
54,50.0,2.0,225000.0
58,50.0,1.0,135000.0
49,135.0,3.0,550000.0
49,64.0,2.0,210000.0
53,39.0,1.0,110000.0
49,76.0,3.0,280000.0
49,57.0,1.0,140000.0
53,147.0,4.0,650000.0
58,68.0,3.0,290000.0
53,133.0,4.0,370000.0
49,133.0,4.0,370000.0
56,155.0,4.0,480000.0
54,43.0,1.0,129000.0
53,50.0,2.0,170000.0
35,310.0,4.0,270000.0
49,55.0,2.0,219000.0
55,140.0,4.0,690000.0
49,145.0,4.0,650000.0
51,98.0,1.0,335000.0
51,61.0,1.0,210000.0
56,61.0,1.0,250000.0
58,68.0,2.0,151420.0
58,40.0,1.0,99011.0
58,62.0,2.0,145675.0
58,62.0,2.0,145675.0
58,62.0,2.0,146940.0
58,62.0,2.0,146915.0
58,62.0,2.0,148179.0
58,102.0,1.0,199557.0
58,62.0,2.0,153407.0
53,151.0,4.0,349000.0
53,50.0,2.0,198000.0
56,98.0,1.0,335000.0
39,52.0,2.0,180000.0
12,75.0,3.0,159000.0
46,53.0,2.0,179390.0
46,74.0,3.0,255304.0
58,71.0,3.0,350000.0
56,40.0,1.0,170000.0
51,40.0,1.0,170000.0
53,145.0,4.0,450000.0
51,286.0,6.0,1169000.0
56,205.0,7.0,600000.0
30,130.0,5.0,165000.0
53,80.0,3.0,270000.0
53,135.0,4.0,595000.0
60,177.0,4.0,1200000.0
49,135.0,4.0,595000.0
53,68.0,1.0,135000.0
52,205.0,5.0,340000.0
53,50.0,2.0,180000.0
53,175.0,4.0,380000.0
53,40.0,1.0,121800.0
49,185.0,4.0,875000.0
49,52.0,2.0,249000.0
54,141.0,6.0,520000.0
59,95.0,3.0,420000.0
53,54.0,1.0,155000.0
53,54.0,1.0,139000.0
53,55.0,2.0,219000.0
52,27.0,1.0,105000.0
20,40.0,1.0,95000.0
27,40.0,1.0,95000.0
54,50.0,2.0,170000.0
53,50.0,2.0,200000.0
53,38.0,1.0,110000.0
53,230.0,6.0,580000.0
39,44.0,2.0,95000.0
53,50.0,2.0,177000.0
32,47.0,2.0,135000.0
49,61.0,2.0,250000.0
49,61.0,2.0,285000.0
39,75.0,3.0,194300.0
39,49.0,2.0,126750.0
39,52.0,2.0,134394.0
39,81.0,3.0,209196.0
39,100.0,3.0,261170.0
39,73.0,2.0,190944.0
39,71.0,2.0,183900.0
39,33.0,1.0,84760.0
39,50.0,1.0,129506.0
39,137.0,4.0,330000.0
39,123.0,4.0,361000.0
39,123.0,4.0,367000.0
39,82.0,3.0,226500.0
56,57.0,3.0,185000.0
39,41.0,1.0,88500.0
39,80.0,3.0,201500.0
39,42.0,2.0,106000.0
39,123.0,4.0,318000.0
39,82.0,3.0,205000.0
34,49.0,2.0,114000.0
58,52.0,2.0,190000.0
53,53.0,2.0,182000.0
51,286.0,6.0,1169000.0
9,146.0,5.0,235000.0
9,41.0,2.0,80000.0
55,83.0,3.0,295000.0
34,45.0,2.0,115000.0
9,115.0,3.0,198000.0
20,119.0,5.0,199000.0
34,239.0,4.0,270000.0
54,32.0,1.0,105000.0
50,183.0,4.0,525000.0
53,156.0,4.0,650000.0
53,59.0,3.0,189000.0
53,42.0,1.0,121800.0
53,75.0,1.0,255000.0
58,51.0,2.0,160000.0
58,51.0,2.0,165000.0
58,37.0,1.0,106000.0
58,37.0,1.0,115000.0
49,67.0,3.0,250000.0
51,40.0,2.0,125000.0
34,38.0,1.0,97500.0
49,59.0,3.0,189000.0
49,71.0,3.0,169691.0
49,70.0,3.0,167300.0
49,96.0,2.0,159173.0
59,236.0,6.0,1250000.0
56,164.0,5.0,410000.0
28,70.0,3.0,130000.0
12,43.0,1.0,105000.0
34,34.0,2.0,85000.0
54,68.0,3.0,192000.0
58,100.0,4.0,390000.0
46,129.0,3.0,279000.0
51,102.0,4.0,249000.0
56,275.0,5.0,1250000.0
51,103.0,3.0,400000.0
34,135.0,4.0,215000.0
51,601.0,8.0,630000.0
53,71.0,3.0,228000.0
56,89.0,3.0,480000.0
17,67.0,3.0,139000.0
54,56.0,2.0,380000.0
7,91.0,3.0,98000.0
50,210.0,4.0,890000.0
9,176.0,5.0,205000.0
54,60.0,3.0,145000.0
39,54.0,3.0,128000.0
51,65.0,3.0,195000.0
56,67.0,3.0,245000.0
50,33.0,2.0,135000.0
59,75.0,3.0,230000.0
58,113.0,4.0,418000.0
7,61.0,3.0,127000.0
60,212.0,4.0,1350000.0
54,191.0,4.0,570000.0
53,46.0,1.0,134900.0
39,76.0,3.0,165000.0
53,89.0,3.0,595000.0
15,250.0,3.0,310000.0
34,43.0,1.0,97000.0
34,41.0,2.0,129000.0
32,89.0,3.0,197000.0
41,99.0,3.0,220000.0
28,23.0,1.0,62000.0
54,280.0,4.0,1800000.0
50,280.0,4.0,1450000.0
54,333.0,6.0,1350000.0
54,280.0,4.0,369000.0
54,40.0,1.0,110000.0
39,56.0,3.0,120000.0
6,40.0,2.0,79900.0
56,60.0,2.0,255000.0
53,51.0,2.0,195000.0
59,104.0,3.0,420000.0
20,30.0,2.0,69000.0
44,71.0,3.0,180100.0
44,71.0,3.0,180100.0
44,150.0,3.0,263300.0
7,338.0,8.0,350000.0
53,60.0,3.0,159000.0
10,24.0,1.0,63000.0
44,130.0,3.0,228600.0
44,130.0,3.0,228600.0
39,140.0,4.0,274000.0
56,61.0,3.0,198000.0
48,60.0,3.0,159000.0
27,87.0,3.0,175000.0
51,90.0,4.0,275000.0
56,57.0,1.0,188300.0
56,42.0,1.0,137600.0
56,43.0,1.0,142800.0
51,175.0,4.0,500000.0
12,47.0,2.0,120000.0
51,74.0,3.0,185000.0
60,170.0,3.0,850000.0
53,380.0,4.0,1600000.0
26,72.0,2.0,167000.0
45,147.0,3.0,460000.0
54,90.0,2.0,280000.0
53,79.0,4.0,235000.0
9,50.0,3.0,109000.0
51,113.0,4.0,348000.0
28,39.0,2.0,107000.0
56,147.0,5.0,440000.0
14,64.0,3.0,145000.0
32,43.0,1.0,90000.0
32,65.0,4.0,170000.0
56,217.0,7.0,680000.0
53,60.0,2.0,205000.0
39,74.0,3.0,199000.0
12,48.0,2.0,120000.0
48,62.0,2.0,159000.0
12,112.0,4.0,330000.0
35,140.0,5.0,398000.0
53,165.0,4.0,380000.0
60,60.0,2.0,310000.0
56,200.0,4.0,475000.0
55,120.0,3.0,340000.0
60,60.0,2.0,310000.0
51,159.0,4.0,370000.0
56,391.0,5.0,760000.0
44,88.0,3.0,175000.0
34,180.0,5.0,399000.0
48,60.0,3.0,160000.0
51,56.0,3.0,125000.0
20,56.0,2.0,110000.0
54,96.0,4.0,350000.0
18,40.0,2.0,93000.0
56,96.0,4.0,350000.0
39,43.0,3.0,98000.0
